x,y
831632.580114276,1644380.634720341
831633.382564473,1644380.778710797
831634.188961805,1644380.896910792
831634.995613839,1644380.996653647
831635.799031904,1644381.070506944
831636.599063181,1644381.129544984
831637.395707669,1644381.173767767
831638.192504984,1644381.206916275
831638.989404184,1644381.232681943
831639.789944883,1644381.254805753
831640.586996918,1644381.269497171
831641.391433832,1644381.269521979
831642.196023577,1644381.258472512
831643.011741586,1644381.221731683
831643.824072818,1644381.170175595
831644.640249324,1644381.100211912
831645.456731496,1644381.008099651
831646.269775952,1644380.904863562
831647.072303472,1644380.783021678
831647.874983834,1644380.650105517
831648.681356650,1644380.509856063
831649.484240813,1644380.362174215
831650.298151369,1644380.196183874
831651.115754384,1644380.022860240
831651.937151745,1644379.834820446
