x,y,speed,heading,fix_quality
661635.600180598,1509764.994726102,1.353876,267.77,4
661634.266250583,1509764.931197599,1.3816320000000002,268.56,4
661632.770157945,1509764.848232375,1.5430279999999998,266.13,4
661631.274065305,1509764.765267236,1.4124720000000002,266.06,4
661629.868126087,1509764.682857282,1.316868,269.66,4
661628.443929135,1509764.637211574,1.4828899999999998,267.93,4
661627.001587979,1509764.609892518,1.480834,267.67,4
661625.541216143,1509764.582462526,1.493684,271.03,4
661624.044669428,1509764.573248177,1.3975659999999999,270.59,4
661622.620586016,1509764.509165192,1.4253220000000002,270.5,4
661621.268511816,1509764.463963934,1.349764,266.57,4
661619.915870030,1509764.510950710,1.343596,270.32,4
661618.491446076,1509764.502180730,1.4499940000000002,270.28,4
661617.031187797,1509764.456313620,1.292196,273.25,4
661615.678773072,1509764.466425429,1.30556,272.64,4
661614.272947392,1509764.365578724,1.602652,265.69,4
661612.721968146,1509764.411344773,1.556392,272.05,4
661611.153525790,1509764.364811943,1.460788,269.9,4
661609.746792030,1509764.411466223,1.4751800000000002,268.88,4
661608.214184033,1509764.402030765,1.4859740000000001,271.58,4
661606.699606729,1509764.392706401,1.448452,269.29,4
661605.293213524,1509764.384048142,1.4032200000000001,269.58,4
661603.922881695,1509764.375611962,1.443312,271.17,4
661602.426448602,1509764.347961255,1.504992,269.83,4
661600.911984837,1509764.320199633,1.481862,267.75,4
661599.433922950,1509764.237347323,1.481862,267.72,4
661597.919459195,1509764.209585874,1.528636,268.65,4
661596.405222445,1509764.144949332,1.558448,269.06,4
661594.782915109,1509764.061209312,1.661248,268.35,4
661593.142350099,1509764.014233581,1.6098480000000002,268.75,4
661591.573794318,1509763.986139518,1.5224680000000002,269.22,4
661590.023496220,1509763.921281359,1.536346,268.3,4
661588.509259486,1509763.856645276,1.4582180000000002,268.16,4
661587.067031984,1509763.810890832,1.3898560000000002,269.64,4
661585.678896527,1509763.765469435,1.45205,268.27,4
661584.146515629,1509763.719160207,1.561018,267.76,4
661582.650309589,1509763.654635452,1.42378,268.4,4
661581.244483936,1509763.553790533,1.332802,268.22,4
661579.820287130,1509763.508147477,1.473124,269.07,4
661578.342111777,1509763.443733955,1.51116,269.53,4
661576.881853613,1509763.397869090,1.426864,269.51,4
661575.457543330,1509763.370663862,1.4088740000000002,267.48,4
661574.141644109,1509763.307249420,1.303504,268.01,4
661572.753622168,1509763.243391122,1.429434,268.43,4
661571.293590986,1509763.160651391,1.448452,266.53,4
661569.851477005,1509763.096460310,1.461816,268.24,4
661568.373301667,1509763.032047354,1.526066,269,4
661566.931074207,1509762.986294025,1.399622,267.64,4
661565.452898870,1509762.921881235,1.5245240000000002,267,4
661563.920744976,1509762.838698017,1.546626,266.76,4
661562.406621760,1509762.755625862,1.503964,265.49,4
661560.928446430,1509762.691213329,1.442798,267.79,4
661559.486332456,1509762.627022823,1.478778,268.58,4
661557.954292040,1509762.525402369,1.518356,266.29,4
661556.493920442,1509762.497976235,1.344624,268.94,4
661555.087527424,1509762.489320677,1.448966,268.21,4
661553.717195766,1509762.480887129,1.3312599999999999,270.47,4
661552.455275136,1509762.436244273,1.21561,268.35,4
661551.193354511,1509762.391601478,1.2495340000000001,266.08,4
661549.931320416,1509762.365396333,1.264954,267.89,4
661548.669172857,1509762.357628837,1.186312,271.7,4
661547.389108093,1509762.331312851,1.2778040000000002,266.11,4
661546.181279516,1509762.287003188,1.2094420000000001,270.52,4
661544.919245440,1509762.260798285,1.1893960000000001,267.84,4
661543.693272725,1509762.234815363,1.26187,268.85,4
661542.449382798,1509762.190283952,1.2032740000000002,269.88,4
661541.223977404,1509762.072113208,1.2603280000000001,266.71,4
661539.962170261,1509762.009033370,1.2593,267.38,4
661538.700476580,1509761.927516006,1.21304,265.32,4
